2501.0,ビビちゃん,,,,,,,,,False,
2501.0,ビビちゃん,,,,,,,,,False,
2501.0,アカウント名,案件名,取引先,発行月支払月,摘要,単価,ステータス,備考,受注,,
2501.0,美容探偵,ウォンジョンヨ,ミツバチ,1月発生2月払い,投稿制作費,300000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,美容探偵,エスプリーク ファンデーション,Bitstar,1月発生2月払い,投稿制作費,300000.0,請求書送付済,,NADESIKO,True,
2501.0,美容探偵,Anua,The Founders,1月発生2月払い,投稿制作費,300000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,美容探偵,ルルルン,チェックレイズ,1月発生2月払い,投稿制作費,300000.0,請求書送付済,,NADESIKO,True,メール宛
2501.0,美容探偵,VT,YON,1月発生2月払い,投稿制作費,300000.0,請求書送付済,バルク,NADESIKO,True,
2501.0,アカウント名,案件名,取引先,発行月支払月,摘要,単価,ステータス,備考,受注,,
2501.0,突撃ちゃん,ウォンジョンヨ,ミツバチ,1月発生2月払い,投稿制作費,250000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,突撃ちゃん,Dear.A,TWIN PLANET,1月発生2月払い,投稿制作費,250000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,突撃ちゃん,ダーマレーザー,OMOT,1月発生2月払い,投稿制作費,250000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,突撃ちゃん,,,,,,,,,False,
2501.0,アカウント名,案件名,取引先,発行月支払月,摘要,単価,ステータス,備考,受注,,
2501.0,肌コミちゃん,ウォンジョンヨ,ミツバチ,1月発生2月払い,投稿制作費,300000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,肌コミちゃん,BENEFIQUE(ベネフィーク),and tokyo,1月発生2月払い,二次利用費,100000.0,請求書送付済,二次利用延長(1ヶ月),NADESIKO,True,
2501.0,肌コミちゃん,ダーマレーザー,OMOT,1月発生2月払い,投稿制作費,300000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,肌コミちゃん,VT,YON,1月発生2月払い,投稿制作費,300000.0,請求書送付済,バルク,NADESIKO,True,
2501.0,肌コミちゃん,すっぽん小町,cogu,1月発生3月払い,二次利用費,70000.0,請求書送付済,LINE正方形納品,NADESIKO,True,
2501.0,肌コミちゃん,,,,,,,,,False,
2501.0,肌コミちゃん,,,,,,,,,False,
2501.0,肌コミちゃん,,,,,,,,,False,
2501.0,肌コミちゃん,,,,,,,,,False,
2501.0,肌コミちゃん,,,,,,,,,False,
2501.0,肌コミちゃん,,,,,,,,,False,
2501.0,肌コミちゃん,,,,,,,,,False,
2501.0,アカウント名,案件名,取引先,発行月支払月,摘要,単価,ステータス,備考,受注,,
2501.0,コスメ怪獣ちゃん,ジアンサー,ウィングリット,1月発生2月払い,投稿制作費,200000.0,請求書送付済,,NADESIKO,True,
2501.0,コスメ怪獣ちゃん,ウォンジョンヨ,ミツバチ,1月発生2月払い,投稿制作費,250000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,コスメ怪獣ちゃん,Dear.A,TWIN PLANET,,投稿制作費,250000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,コスメ怪獣ちゃん,,,,,,,,,False,
2501.0,アカウント名,案件名,取引先,発行月支払月,摘要,単価,ステータス,備考,受注,,
2501.0,韓国オンニ,ウォンジョンヨ,ミツバチ,1月発生2月払い,投稿制作費,250000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,韓国オンニ,アイゾーンダブルリバイタライザー,株式会社クラフツ,1月発生3月払い,二次利用費,150000.0,請求書送付済,再延長1ヶ月,NADESIKO,True,
2501.0,韓国オンニ,TIRTIR,D&ACE,1月発生2月払い,投稿制作費,400000.0,請求書送付済,2投稿,NADESIKO,True,
2501.0,韓国オンニ,ByUR グローブースト マルチV デイリーマスク,OMOT,1月発生2月払い,投稿制作費,350000.0,請求書送付済,SA2ヶ月あり,NADESIKO,True,
2501.0,韓国オンニ,,,,,,,,,False,
2501.0,韓国オンニ,,,,,,,,,False,
2501.0,韓国オンニ,,,,,,,,,False,
2501.0,韓国オンニ,,,,,,,,,False,
2501.0,韓国オンニ,,,,,,,,,False,
2501.0,アカウント名,案件名,取引先,発行月支払月,摘要,単価,ステータス,備考,受注,,
2501.0,成分オタクちゃん,NUKHAN,aidenlab,1月発生2月払い,投稿制作費,300000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,成分オタクちゃん,ウォンジョンヨ,ミツバチ,1月発生2月払い,投稿制作費,300000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,成分オタクちゃん,skin1004,メディアエイド,1月発生2月払い,投稿制作費,350000.0,請求書送付済,SAあり、税込,NADESIKO,True,
2501.0,成分オタクちゃん,Wスロウセラム,ベイコスメティックス,1月発生2月払い,投稿制作費,300000.0,請求書送付済,,NADESIKO,True,
2501.0,成分オタクちゃん,Anua,The Founders,1月発生2月払い,投稿制作費,300000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,成分オタクちゃん,VT,YON,1月発生2月払い,投稿制作費,300000.0,請求書送付済,バルク,NADESIKO,True,
2501.0,成分オタクちゃん,ByUR グローブースト マルチV デイリーマスク,OMOT,1月発生2月払い,投稿制作費,350000.0,請求書送付済,SA2ヶ月あり,NADESIKO,True,
2501.0,アカウント名,案件名,取引先,発行月支払月,摘要,単価,ステータス,備考,受注,,
2501.0,女子会ズ,プリオ,プリオ,1月発生2月払い,投稿制作費,250000.0,請求書送付済,,NADESIKO,True,
2501.0,女子会ズ,ウォンジョンヨ,ミツバチ,1月発生2月払い,投稿制作費,250000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,女子会ズ,Dr.Althea,Dr.Althea,1月発生2月払い,投稿制作費,250000.0,請求書送付済,年始CP,NADESIKO,True,
2501.0,女子会ズ,TIRTIR,D&ACE,1月発生2月払い,投稿制作費,400000.0,請求書送付済,2投稿,NADESIKO,True,
2501.0,女子会ズ,VT,YON,1月発生2月払い,投稿制作費,250000.0,請求書送付済,バルク,NADESIKO,True,
2501.0,女子会ズ,ByUR グローブースト マルチV デイリーマスク,OMOT,1月発生2月払い,投稿制作費,300000.0,請求書送付済,SA2ヶ月あり,NADESIKO,True,
2501.0,Instagramタイアップ,,,,,,,,,,
2501.0,アカウント名,案件名,取引先,発行月支払月,摘要,単価,ステータス,備考,,,
2501.0,肌コミちゃん,もちソープ４種(１月９日発送予定),アレンシア,1月発生2月払い,投稿制作費,110000.0,請求書送付済,リール,,True,
2501.0,肌コミちゃん,FRACORA,CCPR,1月発生2月払い,投稿制作費,50000.0,請求書送付済,フィード,,True,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,YouTubeタイアップ,,,,,,,,,,
,アカウント名,案件名,取引先,発行月支払月,摘要,単価,ステータス,備考,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
